theta_deg,phi_deg,AOmega_MC_cm2sr,AOmega_analytic_cm2sr,ratio_MC_over_analytic
17.0,122.50000000000001,2.4440794618285877,2.451451657051727,0.996992722576465
17.0,127.50000000000001,2.434574495441034,2.443546063958579,0.9963284635187065
17.0,132.5,2.43388461884839,2.4395905630761447,0.9976611057961463
17.0,137.5,2.4344978424862957,2.4395905630761447,0.9979124691384986
17.0,142.5,2.438023878404267,2.4435460639585913,0.997740093532193
17.0,147.5,2.4458424797875544,2.451451657051715,0.997711895623956
17.0,152.5,2.4619396002825837,2.4632958158278875,0.9994494305001497
17.0,157.5,2.478036720777613,2.4790595057313394,0.9995874302527383
17.0,162.5,2.502105748565418,2.4987141685032803,1.0013573301439953
17.0,167.5,2.5260214704437596,2.5222191619915786,1.0015075250039647
17.0,172.5,2.554536369606369,2.5495187593236057,1.0019680617231836
17.0,177.5,2.584124410135328,2.5805388308574955,1.0013894692205199
19.0,-177.5,2.7768851893500615,2.7741239672145777,1.000995349223076
19.0,-172.5,2.740342784566796,2.7366225126063624,1.0013594392150529
19.0,-167.5,2.709117173089192,2.703690254027089,1.0020072266244329
19.0,-162.5,2.678566709967834,2.6753911999222466,1.0011869329785041
19.0,-157.5,2.6557804529436266,2.6517687277961035,1.0015128488036953
19.0,-152.5,2.6381422021359997,2.632850480075302,1.0020098832427986
19.0,-147.5,2.6253987769113505,2.6186527763953444,1.0025761340246462
19.0,-142.5,2.612739745231248,2.609184368272254,1.0013626392225201
19.0,-137.5,2.6070009842029163,2.6044493897265126,1.0009797059165244
19.0,-132.5,2.61366807422111,2.6044493897265126,1.003539590567957
19.0,-127.50000000000001,2.6194068352494293,2.609184368272241,1.0039178783613354
19.0,-122.50000000000001,2.624976809188693,2.6186527763953573,1.0024149947829437
19.0,-117.5,2.6398300730266815,2.6328504800753025,1.0026509644220964
19.0,-112.5,2.6572151432007063,2.6517687277961035,1.0020538802451031
19.0,-107.5,2.6799170066803795,2.6753911999222466,1.001691642985992
19.0,-102.50000000000001,2.7077668763766396,2.7036902540270815,1.0015077993285237
19.0,-97.5,2.735701139617421,2.7366225126063624,0.999663317470825
19.0,-92.5,2.772581118578829,2.7741239672145843,0.9994438429378106
19.0,-87.5,2.773593841113232,2.7741239672145777,0.9998089032402261
19.0,-82.50000000000001,2.7361231073400973,2.736622512606369,0.9998175103566637
19.0,-77.5,2.7045599216843375,2.703690254027075,1.0003216595007387
19.0,-72.5,2.677300806799829,2.6753911999222533,1.000713767346484
19.0,-67.5,2.652826678884933,2.6517687277961035,1.0003989605419732
19.0,-62.50000000000001,2.635694789344517,2.6328504800753088,1.0010803155328163
19.0,-57.5,2.6194068352494293,2.6186527763953444,1.0002879567924705
19.0,-52.50000000000001,2.615693519289932,2.6091843682722446,1.002494707195413
19.0,-47.5,2.6097015776280106,2.604449389726516,1.0020166212183703
19.0,-42.5,2.6061570487575785,2.604449389726516,1.0006556698846973
19.0,-37.49999999999999,2.611220661429625,2.6091843682722446,1.0007804328364611
19.0,-32.5,2.6246392350105467,2.6186527763953475,1.0022860833895817
19.0,-27.5,2.6356947893445124,2.6328504800753034,1.0010803155328165
19.0,-22.5,2.6559492400326983,2.651768727796107,1.001576499561508
19.0,-17.5,2.6803389744030537,2.67539119992225,1.001849364863332
19.0,-12.499999999999998,2.7073449086539645,2.7036902540270775,1.0013517282985518
19.0,-7.499999999999999,2.736291894429162,2.7366225126063655,0.9998791875109992
19.0,-2.5,2.7735938411132346,2.7741239672145808,0.999808903240226
19.0,2.5,2.771990363767087,2.7741239672145808,0.999230891094735
19.0,7.499999999999999,2.733928875182207,2.7366225126063655,0.9990157073503012
19.0,12.499999999999998,2.701774934714714,2.7036902540270775,0.9992915907029251
19.0,17.5,2.6722371941277796,2.67539119992225,0.9988211048184048
19.0,22.5,2.6456532275995377,2.651768727796107,0.9976938033349341
19.0,27.5,2.6259051381785565,2.6328504800753034,0.997362044692888
19.0,32.5,2.6118958097858975,2.6186527763953475,0.997419678290166
19.0,37.49999999999999,2.6016841908972714,2.6091843682722446,0.9971254705239785
19.0,42.5,2.594173165433736,2.604449389726516,0.9960543582327552
19.0,47.5,2.5955234621462817,2.604449389726516,0.9965728158836783
19.0,52.50000000000001,2.603034487609817,2.6091843682722446,0.9976429873115866
19.0,57.5,2.6080137067373257,2.6186527763953444,0.9959371972665029
19.0,62.50000000000001,2.6220230351299922,2.6328504800753088,0.9958875579805022
19.0,67.5,2.639154924670409,2.6517687277961035,0.9952432491591461
19.0,72.5,2.6606752785266106,2.6753911999222533,0.9944995253792902
19.0,77.5,2.689622264301801,2.703690254027075,0.9947967450397396
19.0,82.50000000000001,2.7241392240162545,2.736622512606369,0.9954384323988384
19.0,87.5,2.763044648046469,2.7741239672145777,0.9960061917567322
19.0,92.5,2.763297828680078,2.7741239672145843,0.996097456832336
19.0,97.5,2.7246455852834535,2.7366225126063624,0.9956234638618455
19.0,102.50000000000001,2.692576038360501,2.7036902540270815,0.9958892422495416
19.0,107.5,2.6663296460103894,2.6753911999222466,0.9966129985356457
19.0,112.5,2.644640505065125,2.6517687277961035,0.9973118987880581
19.0,117.5,2.625229989822282,2.6328504800753025,0.9971056122211686
19.0,122.50000000000001,2.613752467765657,2.6186527763953573,0.9981286909536569
19.0,127.50000000000001,2.607507345470121,2.609184368272241,0.9993572616705386
19.0,132.5,2.5987304168385745,2.6044493897265126,0.9978041528046208
19.0,137.5,2.5951014944236084,2.6044493897265126,0.9964107978677651
19.0,142.5,2.604047210144236,2.609184368272254,0.9980311249022927
19.0,147.5,2.6134148935875077,2.6186527763953444,0.9979997795602948
19.0,152.5,2.6289433057817826,2.632850480075302,0.9985159908156244
19.0,157.5,2.648775788747296,2.6517687277961035,0.9988713423544688
19.0,162.5,2.6724059812168446,2.6753911999222466,0.9988841935693409
19.0,167.5,2.705741431307828,2.703690254027089,1.000758658384659
19.0,172.5,2.738232945953443,2.7366225126063624,1.0005884747858582
19.0,177.5,2.775703679726584,2.7741239672145777,1.0005694455369247
20.999999999999996,-177.5,2.9413724413222186,2.94058002617167,1.0002694757984807
20.999999999999996,-172.5,2.898262641914041,2.896336485266865,1.0006650320696417
20.999999999999996,-167.5,2.860381052221338,2.857574440570856,1.0009821657174123
20.999999999999996,-162.5,2.8272690573567436,2.824336806726596,1.0010382085533014
20.999999999999996,-157.5,2.7979177045681975,2.7966442167112397,1.0004553628414183
20.999999999999996,-152.5,2.780031723962677,2.774501923898902,1.0019930784751463
20.999999999999996,-147.5,2.760586452740265,2.757906006213136,1.0009719136624273
20.999999999999996,-142.5,2.7501300333093592,2.74684863542662,1.00119460455171
20.999999999999996,-137.5,2.7489376346023104,2.7413222123074865,1.002778010647794
20.999999999999996,-132.5,2.7446266546614924,2.7413222123074865,1.0012054191729707
20.999999999999996,-127.50000000000001,2.75590858088959,2.746848635426606,1.0032983053183697
20.999999999999996,-122.50000000000001,2.76627327734306,2.7579060062131497,1.0030339217910473
20.999999999999996,-117.5,2.7784724333457853,2.774501923898902,1.0014310710735799
20.999999999999996,-112.5,2.8007611168695883,2.7966442167112397,1.0014720857711352
20.999999999999996,-107.5,2.8254345978074595,2.824336806726596,1.0003886898610141
20.999999999999996,-102.50000000000001,2.861114836041044,2.8575744405708483,1.0012389512657764
20.999999999999996,-97.5,2.8966116283196848,2.896336485266865,1.0000949969225672
20.999999999999996,-92.5,2.9380704141335148,2.940580026171678,0.9991465588367509
20.999999999999996,-87.5,2.939537981772934,2.94058002617167,0.9996456330419641
20.999999999999996,-82.50000000000001,2.894960614725337,2.8963364852668723,0.9995249617754933
20.999999999999996,-77.5,2.855061119528399,2.857574440570841,0.9991204704917712
20.999999999999996,-72.5,2.8237835842131114,2.8243368067266035,0.9998041230379555
20.999999999999996,-67.5,2.7958080760865203,2.7966442167112397,0.999701020022596
20.999999999999996,-62.50000000000001,2.7748952372246887,2.7745019238989093,1.0001417599758686
20.999999999999996,-57.5,2.7620540203796926,2.757906006213135,1.0015040447923942
20.999999999999996,-52.50000000000001,2.752514830723418,2.746848635426609,1.0020627985189032
20.999999999999996,-47.5,2.745268715503745,2.7413222123074896,1.00143963492454
20.999999999999996,-42.5,2.7480204048276717,2.7413222123074896,1.0024434167169805
20.999999999999996,-37.49999999999999,2.7492128035347063,2.746848635426609,1.0008606837950975
20.999999999999996,-32.5,2.7600361148754833,2.7579060062131386,1.0007723644886903
20.999999999999996,-27.5,2.776179358909182,2.774501923898904,1.0006045896006879
20.999999999999996,-22.5,2.798468042432986,2.7966442167112433,1.0006521479245893
20.999999999999996,-17.5,2.82754422628914,2.8243368067265995,1.0011356363571446
20.999999999999996,-12.499999999999998,2.8635913564325732,2.857574440570844,1.0021056024915058
20.999999999999996,-7.499999999999999,2.900739162305578,2.8963364852668683,1.0015200847902532
20.999999999999996,-2.5,2.9455916982855754,2.9405800261716735,1.0017043141384683
20.999999999999996,2.5,2.9442158536236125,2.9405800261716735,1.0012364320710812
20.999999999999996,7.499999999999999,2.896519905342224,2.8963364852668683,1.0000633283032854
20.999999999999996,12.499999999999998,2.8579962548072566,2.857574440570844,1.0001476126852284
20.999999999999996,17.5,2.8181884825877908,2.8243368067265995,0.997823091026479
20.999999999999996,22.5,2.7892040217091014,2.7966442167112433,0.997339599024544
20.999999999999996,27.5,2.7630629731318,2.774501923898904,0.9958771155757467
20.999999999999996,32.5,2.750405202241741,2.7579060062131386,0.9972802539482856
20.999999999999996,37.49999999999999,2.7356378028700035,2.746848635426609,0.9959186565972302
20.999999999999996,42.5,2.7327026675911488,2.7413222123074896,0.9968556980723965
20.999999999999996,47.5,2.734445404162969,2.7413222123074896,0.997491426540942
20.999999999999996,52.50000000000001,2.737380539441824,2.746848635426609,0.9965531060347944
20.999999999999996,57.5,2.746185945278384,2.757906006213135,0.9957503769496323
20.999999999999996,62.50000000000001,2.7602195608304148,2.7745019238989093,0.9948522785493606
20.999999999999996,67.5,2.7813158456471756,2.7966442167112397,0.994519012832426
20.999999999999996,72.5,2.8092913537737667,2.8243368067266035,0.9946729253688853
20.999999999999996,77.5,2.8415778418411604,2.857574440570841,0.9944020360405781
20.999999999999996,82.50000000000001,2.882211120857812,2.8963364852668723,0.9951230236953085
20.999999999999996,87.5,2.928072609589908,2.94058002617167,0.9957466158137361
20.999999999999996,92.5,2.927797440657523,2.940580026171678,0.9956530394002585
20.999999999999996,97.5,2.88386213445216,2.896336485266865,0.9956930588423826
20.999999999999996,102.50000000000001,2.8471729434664845,2.8575744405708483,0.9963600258468557
20.999999999999996,107.5,2.813785779669505,2.824336806726596,0.9962642461649893
20.999999999999996,112.5,2.787644731092206,2.7966442167112397,0.9967820412888928
20.999999999999996,117.5,2.7663650003205102,2.774501923898902,0.9970672488967111
20.999999999999996,122.50000000000001,2.750955540106537,2.7579060062131497,0.9974798031220229
20.999999999999996,127.50000000000001,2.7420584112924944,2.746848635426606,0.9982561018935185
20.999999999999996,132.5,2.733803343320716,2.7413222123074865,0.9972572107893725
20.999999999999996,137.5,2.7353626339376076,2.7413222123074865,0.9978260204717553
20.999999999999996,142.5,2.739857059833368,2.74684863542662,0.9974546920776483
20.999999999999996,147.5,2.7495796954445595,2.757906006213136,0.9969809301876791
20.999999999999996,152.5,2.7647139867261536,2.774501923898902,0.9964721822362286
20.999999999999996,157.5,2.7903046974386685,2.7966442167112397,0.9977331691908861
20.999999999999996,162.5,2.8193808812948222,2.824336806726596,0.9982452781764659
20.999999999999996,167.5,2.855519734415735,2.857574440570856,0.9992809614594991
20.999999999999996,172.5,2.894410276860544,2.896336485266865,0.9993349500598016
20.999999999999996,177.5,2.9399965966602557,2.94058002617167,0.9998015937310933
23.0,-177.5,3.07994420644819,3.079135175807707,1.0002627460615692
23.0,-172.5,3.0305428282688864,3.0279987538814828,1.0008401834327516
23.0,-167.5,2.983803799811836,2.9833117317788087,1.0001649401997739
23.0,-162.5,2.9471225369720986,2.9450828262850024,1.0006925817735555
23.0,-157.5,2.9149771292147073,2.913297582435955,1.0005765105456024
23.0,-152.5,2.889142476354473,2.8879277629539994,1.0004206176539647
23.0,-147.5,2.8684353118481782,2.8689397712840314,0.9998241652052432
23.0,-142.5,2.8626175846773765,2.8563017947252147,1.0022111773916276
23.0,-137.5,2.8545319299653795,2.849989404023302,1.0015938746774515
23.0,-132.5,2.8536444800579672,2.849989404023302,1.0012824875873243
23.0,-127.50000000000001,2.8593636016835156,2.8563017947252005,1.001071947986718
23.0,-122.50000000000001,2.8751404889264216,2.8689397712840456,1.0021613272277239
23.0,-117.5,2.8922978538030515,2.8879277629539994,1.001513227202256
23.0,-112.5,2.9164562123937285,2.913297582435955,1.0010842112308802
23.0,-107.5,2.94751695915317,2.9450828262850024,1.0008265074402807
23.0,-102.50000000000001,2.9847898552645087,2.9833117317788007,1.0004954639737988
23.0,-97.5,3.0267958175486993,3.0279987538814828,0.9996027289207958
23.0,-92.5,3.0753097458205985,3.0791351758077146,0.998757628435032
23.0,-87.5,3.076493012363807,3.079135175807707,0.9991419137864881
23.0,-82.50000000000001,3.023443229009593,3.027998753881491,0.9984955327785195
23.0,-77.5,2.978873522548417,2.9833117317787936,0.9985123213296485
23.0,-72.5,2.942586681889775,2.94508282628501,0.9991524366062112
23.0,-67.5,2.911525935130325,2.913297582435955,0.9993918756132874
23.0,-62.50000000000001,2.889043870809212,2.8879277629540065,1.0003864736055808
23.0,-57.5,2.8720837170230964,2.8689397712840314,1.0010958563057104
23.0,-52.50000000000001,2.8614343181341484,2.856301794725204,1.0017969121534787
23.0,-47.5,2.855024957691724,2.8499894040233054,1.0017668675053002
23.0,-42.5,2.855024957691724,2.8499894040233054,1.0017668675053002
23.0,-37.49999999999999,2.8607440793172723,2.856301794725204,1.0015552574312252
23.0,-32.5,2.8692241562103256,2.868939771284035,1.000099125443182
23.0,-27.5,2.8921006427125167,2.887927762954001,1.0014449391054876
23.0,-22.5,2.9184283232990937,2.913297582435959,1.0017611454779174
23.0,-17.5,2.9508695476922884,2.945082826285006,1.0019648756074484
23.0,-12.499999999999998,2.99060758243532,2.9833117317787963,1.0024455542405466
23.0,-7.499999999999999,3.0371493998018497,3.0279987538814863,1.0030220111248835
23.0,-2.5,3.0858605391642766,3.07913517580771,1.0021841728188507
23.0,2.5,3.0840856393494516,3.07913517580771,1.0016077447916663
23.0,7.499999999999999,3.030838644904694,3.0279987538814863,1.000937877210011
23.0,12.499999999999998,2.984789855264504,2.9833117317787963,1.0004954639737988
23.0,17.5,2.9387410656243165,2.945082826285006,0.9978466613556369
23.0,22.5,2.9065956578669248,2.913297582435959,0.9976995399956944
23.0,27.5,2.881056821642493,2.887927762954001,0.9976208056864692
23.0,32.5,2.8570956741423537,2.868939771284035,0.9958716117848719
23.0,37.49999999999999,2.847432330706082,2.856301794725204,0.9968947735020502
23.0,42.5,2.841318786899462,2.8499894040233054,0.9969576668911108
23.0,47.5,2.841022970263658,2.8499894040233054,0.9968538711944018
23.0,52.50000000000001,2.843882531076432,2.856301794725204,0.9956519777876038
23.0,57.5,2.8558138020538646,2.8689397712840314,0.995424801398221
23.0,62.50000000000001,2.873957222383197,2.8879277629540065,0.9951624342028143
23.0,67.5,2.8972281310664547,2.913297582435955,0.9944841023222681
23.0,72.5,2.9306554109123377,2.94508282628501,0.9951011851877621
23.0,77.5,2.9692101791121464,2.9833117317787936,0.9952731883442032
23.0,82.50000000000001,3.0166394463860957,3.027998753881491,0.9962485759015474
23.0,87.5,3.069492018649774,3.079135175807707,0.9968682254570381
23.0,92.5,3.0683087521065646,3.0791351758077146,0.9964839401055817
23.0,97.5,3.0154561798428716,3.0279987538814828,0.9958578007925092
23.0,102.50000000000001,2.9729571898323406,2.9833117317788007,0.9965291786854985
23.0,107.5,2.936867560264219,2.9450828262850024,0.9972105144386902
23.0,112.5,2.90205980278459,2.913297582435955,0.996142591227509
23.0,117.5,2.879479132918202,2.8879277629539994,0.9970745009123236
23.0,122.50000000000001,2.860941290407819,2.8689397712840456,0.9972120429448239
23.0,127.50000000000001,2.8441783477122327,2.8563017947252005,0.9957555440971411
23.0,132.5,2.8430936867142833,2.849989404023302,0.9975804410713655
23.0,137.5,2.8445727698933045,2.849989404023302,0.9980994195549111
23.0,142.5,2.8470379085250213,2.8563017947252147,0.9967566850893343
23.0,147.5,2.856405435325473,2.8689397712840314,0.9956310215766752
23.0,152.5,2.875140488926407,2.8879277629539994,0.9955721627834234
23.0,157.5,2.904031913689951,2.913297582435955,0.9968195254745461
23.0,162.5,2.938445248988508,2.9450828262850024,0.9977462171055924
23.0,167.5,2.9799581835463815,2.9833117317788087,0.9988758974810763
23.0,172.5,3.0256125510054828,3.0279987538814828,0.9992119538117573
23.0,177.5,3.0785637288144367,3.079135175807707,0.9998144131515369
25.000000000000004,-177.5,3.1851990726989308,3.189155672994102,0.9987593580555895
25.000000000000004,-172.5,3.1318551525812026,3.131090469628686,1.0002442225671644
25.000000000000004,-167.5,3.0788262556137913,3.0804897325742355,0.9994599959406278
25.000000000000004,-162.5,3.036508145756601,3.0373126858442836,0.9997351145005806
25.000000000000004,-157.5,3.004690807576145,3.0014954414103667,1.0010645913772493
25.000000000000004,-152.5,2.968358137574701,2.972963411081692,0.9984509484745675
25.000000000000004,-147.5,2.9560722347129396,2.951642423026073,1.00150079550704
25.000000000000004,-142.5,2.939271000030206,2.9374681378066327,1.0006137469885612
25.000000000000004,-137.5,2.9344406450589005,2.9303934233228683,1.0013811188981727
25.000000000000004,-132.5,2.9310803981223508,2.930393423322868,1.0002344309108857
25.000000000000004,-127.50000000000001,2.9389559768798894,2.9374681378066185,1.00050650390182
25.000000000000004,-122.50000000000001,2.954287103527913,2.951642423026087,1.0008960030121516
25.000000000000004,-117.5,2.978123855234048,2.972963411081692,1.001735791343116
25.000000000000004,-112.5,3.005425861593516,3.001495441410367,1.001309487307201
25.000000000000004,-107.5,3.0358780994559984,3.0373126858442836,0.9995276790582112
25.000000000000004,-102.50000000000001,3.0781962093131803,3.080489732574227,0.999255467974201
25.000000000000004,-97.5,3.1270247976099124,3.131090469628686,0.9987015156354598
25.000000000000004,-92.5,3.1827838952132943,3.189155672994111,0.9980020486817959
25.000000000000004,-87.5,3.1837289646641906,3.189155672994102,0.9982983871324109
25.000000000000004,-82.50000000000001,3.1238745661069047,3.131090469628694,0.9976954024191307
25.000000000000004,-77.5,3.0722107694574436,3.08048973257422,0.997312452293143
25.000000000000004,-72.5,3.0299976673170437,3.037312685844291,0.9975916149294276
25.000000000000004,-67.5,2.9961851825180035,3.001495441410367,0.9982307956163783
25.000000000000004,-62.50000000000001,2.97087832277712,2.9729634110816994,0.9992986498599993
25.000000000000004,-57.5,2.952291956909322,2.951642423026073,1.0002200584590402
25.000000000000004,-52.50000000000001,2.9400060540475645,2.937468137806622,1.000863980857623
25.000000000000004,-47.5,2.934020614191835,2.930393423322872,1.0012377828997616
25.000000000000004,-42.5,2.930240336388217,2.930393423322872,0.9999477589140636
25.000000000000004,-37.49999999999999,2.9414761620823056,2.937468137806622,1.0013644485957476
25.000000000000004,-32.5,2.958592419915356,2.9516424230260765,1.0023546202057072
25.000000000000004,-27.5,2.9741335619968967,2.972963411081694,1.0003935974828486
25.000000000000004,-22.5,3.0095211625474394,3.0014954414103707,1.002673907488361
25.000000000000004,-17.5,3.0439636936470755,3.037312685844287,1.0021897672352886
25.000000000000004,-12.499999999999998,3.087961926972524,3.080489732574223,1.0024256514538215
25.000000000000004,-7.499999999999999,3.139730731338745,3.131090469628689,1.0027595056079872
25.000000000000004,-2.5,3.1953848212253506,3.1891556729941057,1.0019532280233272
25.000000000000004,2.5,3.194964790358282,3.1891556729941057,1.0018215220452762
25.000000000000004,7.499999999999999,3.13542541495129,3.131090469628689,1.0013844842123374
25.000000000000004,12.499999999999998,3.0787212478970116,3.080489732574223,0.9994259079462233
25.000000000000004,17.5,3.0331478988200558,3.037312685844287,0.9986287921412761
25.000000000000004,22.5,2.994400051332965,3.0014954414103707,0.9976360483579241
25.000000000000004,27.5,2.965312913788454,2.972963411081694,0.9974266426338371
25.000000000000004,32.5,2.9422112160996754,2.9516424230260765,0.9968047596643729
25.000000000000004,37.49999999999999,2.9317104444229574,2.937468137806622,0.9980399129067783
25.000000000000004,42.5,2.9180594412432233,2.930393423322872,0.9957910149601473
25.000000000000004,47.5,2.919004510694128,2.930393423322872,0.9961135209565719
25.000000000000004,52.50000000000001,2.9254099814169265,2.937468137806622,0.9958950511719595
25.000000000000004,57.5,2.938640953729588,2.951642423026073,0.995595174674595
25.000000000000004,62.50000000000001,2.959537489366265,2.9729634110816994,0.9954839936255557
25.000000000000004,67.5,2.9862094494251212,3.001495441410367,0.994907207995604
25.000000000000004,72.5,3.023172165727177,3.037312685844291,0.9953443976370897
25.000000000000004,77.5,3.0641251752663705,3.08048973257422,0.9946876767239947
25.000000000000004,82.50000000000001,3.1178891262511748,3.131090469628694,0.9957837873081052
25.000000000000004,87.5,3.177008470791091,3.189155672994102,0.9961910914835941
25.000000000000004,92.5,3.1765884399240303,3.189155672994111,0.9960593855055428
25.000000000000004,97.5,3.11704906451703,3.131090469628686,0.9955154904504177
25.000000000000004,102.50000000000001,3.0696905842550386,3.080489732574227,0.9964943404274346
25.000000000000004,107.5,3.0277925052649253,3.0373126858442836,0.9968655908811338
25.000000000000004,112.5,2.993559989598824,3.001495441410367,0.997356167295122
25.000000000000004,117.5,2.96688802953996,2.972963411081692,0.997956455999732
25.000000000000004,122.50000000000001,2.9420012006661524,2.951642423026087,0.9967336076061509
25.000000000000004,127.50000000000001,2.928245189769637,2.9374681378066185,0.996860238952628
25.000000000000004,132.5,2.9212096727462358,2.930393423322868,0.9968660349482295
25.000000000000004,137.5,2.9212096727462358,2.9303934233228683,0.9968660349482293
25.000000000000004,142.5,2.9270901048852127,2.9374681378066327,0.9964670143012447
25.000000000000004,147.5,2.9384309382960536,2.951642423026073,0.9955240226163727
25.000000000000004,152.5,2.9568072887303103,2.972963411081692,0.9945656504580044
25.000000000000004,157.5,2.9894646886449037,3.0014954414103667,0.995991747113962
25.000000000000004,162.5,3.030627713617639,3.0373126858442836,0.9977990503717973
25.000000000000004,167.5,3.0741009083592683,3.0804897325742355,0.9979260361924244
25.000000000000004,172.5,3.126079728159007,3.131090469628686,0.9983996816705609
25.000000000000004,177.5,3.183518949230656,3.189155672994102,0.9982325341433853
27.0,-177.5,3.2659549710922238,3.2701493183060197,0.9987173835793013
27.0,-172.5,3.2045173122132735,3.20523947704098,0.9997746923957229
27.0,-167.5,3.145852110864977,3.1488474332133145,0.9990487559617073
27.0,-162.5,3.092953621180378,3.1008653625762603,0.9974485375949025
27.0,-157.5,3.0553590970649185,3.061163534169335,0.998103846122683
27.0,-152.5,3.0278563183609846,3.0296063350412368,0.9994223616910187
27.0,-147.5,3.0080055224416125,3.006066603700614,1.0006450019233144
27.0,-142.5,2.9928124551737283,2.9904377590532305,1.000794096487482
27.0,-137.5,2.9811681335450317,2.9826432933907623,0.9995054186167688
27.0,-132.5,2.98394059107567,2.9826432933907623,1.0004349489889663
27.0,-127.50000000000001,2.989818201040624,2.9904377590532163,0.9997928202950498
27.0,-122.50000000000001,3.0073401326342744,3.006066603700629,1.0004236529330646
27.0,-117.5,3.0278563183609846,3.0296063350412368,0.9994223616910187
27.0,-112.5,3.059240537607813,3.061163534169335,0.9993718086145816
27.0,-107.5,3.0973895532293994,3.1008653625762603,0.9988790840812343
27.0,-102.50000000000001,3.1428578567318795,3.1488474332133065,0.9980978511634923
27.0,-97.5,3.1991941937544475,3.20523947704098,0.99811393709274
27.0,-92.5,3.261408140741985,3.270149318306028,0.9973269790724507
27.0,-87.5,3.2631825135615853,3.2701493183060197,0.9978695759531728
27.0,-82.50000000000001,3.1956454481152385,3.2052394770409878,0.9970067668907515
27.0,-77.5,3.138976416188978,3.1488474332132985,0.9968651967954358
27.0,-72.5,3.0923991296742583,3.1008653625762683,0.997269719284111
27.0,-67.5,3.0522539446306034,3.061163534169335,0.9970894761291643
27.0,-62.50000000000001,3.021867810094813,3.0296063350412443,0.9974456995098916
27.0,-57.5,3.0064529462244547,3.006066603700614,1.0001285209460646
27.0,-52.50000000000001,2.990039997643078,2.99043775905322,0.9998669889018964
27.0,-47.5,2.9801700488340046,2.9826432933907663,0.9991707876827772
27.0,-42.5,2.9874893367148907,2.9826432933907663,1.0016247478653793
27.0,-37.49999999999999,2.9935887432822956,2.99043775905322,1.0010536866114457
27.0,-32.5,3.015213912021276,3.006066603700618,1.003042949317689
27.0,-27.5,3.034510216434519,3.0296063350412386,1.0016186530033822
27.0,-22.5,3.068445096609537,3.061163534169339,1.0023786910953694
27.0,-17.5,3.106594112231124,3.1008653625762643,1.001847468040373
27.0,-12.499999999999998,3.1556111613728124,3.1488474332133016,1.002148001229964
27.0,-7.499999999999999,3.2133891763113205,3.2052394770409833,1.0025426179006944
27.0,-2.5,3.27260886916576,3.2701493183060233,1.0007521218820097
27.0,2.5,3.2723870725633084,3.2701493183060233,1.0006842972719192
27.0,7.499999999999999,3.2039628207071496,3.2052394770409833,0.9996016970516624
27.0,12.499999999999998,3.141637975418394,3.1488474332133016,0.9977104455049602
27.0,17.5,3.0930645194816075,3.1008653625762643,0.9974843012570608
27.0,22.5,3.0545828089563445,3.061163534169339,0.9978502536243036
27.0,27.5,3.0194280474678448,3.0296063350412386,0.9966403926953581
27.0,32.5,3.0021279124766624,3.006066603700618,0.9986897525094398
27.0,37.49999999999999,2.981833523352388,2.99043775905322,0.9971227504485645
27.0,42.5,2.973848845664149,2.9826432933907663,0.9970514584341665
27.0,47.5,2.9687475238077736,2.9826432933907663,0.9953411225493225
27.0,52.50000000000001,2.9786174726168473,2.99043775905322,0.9960473056492857
27.0,57.5,2.9955849127043517,3.006066603700614,0.9965131541053153
27.0,62.50000000000001,3.0170991831421143,3.0296063350412443,0.995871690736031
27.0,67.5,3.04438016524359,3.061163534169335,0.9945173236455989
27.0,72.5,3.08164199445538,3.1008653625762683,0.9938006440547561
27.0,77.5,3.1286628741750024,3.1488474332132985,0.9935898580460285
27.0,82.50000000000001,3.1907659228613143,3.2052394770409878,0.9954844078630171
27.0,87.5,3.257415801897857,3.2701493183060197,0.9961061360908257
27.0,92.5,3.257526700199091,3.270149318306028,0.9961400483958709
27.0,97.5,3.191985804174787,3.20523947704098,0.9958649976199506
27.0,102.50000000000001,3.133985992633837,3.1488474332133065,0.9952803554650776
27.0,107.5,3.08940487554116,3.1008653625762603,0.9963041004058368
27.0,112.5,3.052808436136732,3.061163534169335,0.9972706136280072
27.0,117.5,3.0230876914082865,3.0296063350412368,0.9978483529171582
27.0,122.50000000000001,2.9970265906202984,3.006066603700629,0.9969927435841901
27.0,127.50000000000001,2.9811681335450317,2.9904377590532163,0.9969002446280242
27.0,132.5,2.9717417779408604,2.9826432933907623,0.9963450153512964
27.0,137.5,2.9688584221089958,2.9826432933907623,0.9953783037642107
27.0,142.5,2.9801700488340157,2.9904377590532305,0.9965664858972134
27.0,147.5,2.995030421198224,3.006066603700614,0.9963286966134404
27.0,152.5,3.0144376239126944,3.0296063350412368,0.9949931742110858
27.0,157.5,3.0442692669423645,3.061163534169335,0.9944810961458305
27.0,162.5,3.0876305027215514,3.1008653625762603,0.995731881811304
27.0,167.5,3.138200128080414,3.1488474332133145,0.9966186659218242
27.0,172.5,3.1977525158385154,3.20523947704098,0.9976641491981821
27.0,177.5,3.2631825135615853,3.2701493183060197,0.9978695759531728
29.000000000000004,-177.5,3.313666351773557,3.3217682815438296,0.9975609587775017
29.000000000000004,-172.5,3.247288400997809,3.2502233968433893,0.9990969864260928
29.000000000000004,-167.5,3.182421682026078,3.188278554211665,0.9981629985943825
29.000000000000004,-162.5,3.128947325884479,3.135738981960397,0.9978341130703194
